ID_Candidato,Nombre,Año,Agrupacion,Categoria,Cargo,Electo
BOLLA SANTIAGO,"BOLLA, SANTIAGO",2023,Volver a San Lorenzo,Fiscalizadora,7,NO
CORONEL DARIO,"CORONEL, DARIO",2022,Boedo en Accion,Comisión Directiva,Vice-Presidente,NO
RICARDO SAPONARE,"SAPONARE, RICARDO",2022,Siempre San Lorenzo,Comisión Directiva,Vice-Presidente,NO
RICARDO SAPONARE,"SAPONARE, RICARDO",2019,Frente Pasion Azulgrana,Comisión Directiva,Presidente,NO
CRISTIAN MERA,"MERA, CRISTIAN",2022,Volver a San Lorenzo,Comisión Directiva,Vice-Presidente,NO
IGNACIO JIMENEZ,"JIMENEZ, IGNACIO",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 1,NO
IGNACIO JIMENEZ,"JIMENEZ, IGNACIO",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 1,NO
AMBROSIO D SOL,"D'AMBROSIO, SOL",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 3,NO
AMBROSIO D SOL,"D'AMBROSIO, SOL",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 3,NO
DIP DOMIGUEZ SEBASTIAN,"DIP, SEBASTIAN DOMIGUEZ",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 3,NO
IGLESIAS RUBEN,"IGLESIAS, RUBEN",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 4,NO
IGLESIAS RUBEN,"IGLESIAS, RUBEN",2016,Cruzada por San Lorenzo,Comisión Directiva,Vocal 2,NO
IGLESIAS RUBEN,"IGLESIAS, RUBEN",2013,Cruzada por San Lorenzo,Comisión Directiva,Vocal 11,NO
GASTON LAVILLE,"LAVILLE, GASTON",2022,San Lorenzo Querido,Comisión Directiva,Vocal 5,NO
GASTON LAVILLE,"LAVILLE, GASTON",2019,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 8,SI
GASTON LAVILLE,"LAVILLE, GASTON",2016,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 13,SI
GASTON LAVILLE,"LAVILLE, GASTON",2023,San Lorenzo Querido,Comisión Directiva,Vocal 5,NO
GASTON LAVILLE,"LAVILLE, GASTON",2013,San Lorenzo Siglo XXI,Comisión Directiva,,SI
GASTON LAVILLE,"LAVILLE, GASTON",2013,San Lorenzo Siglo XXI,Fiscalizadora,,SI
GABRIEL MARTINO,"MARTINO, GABRIEL",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 6,NO
GABRIEL MARTINO,"MARTINO, GABRIEL",2016,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 8,SI
GABRIEL MARTINO,"MARTINO, GABRIEL",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 6,NO
ANDREA LO VOTRICO,"VOTRICO, ANDREA LO",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 6,NO
ANDREA LO VOTRICO,"VOTRICO, ANDREA LO",2023,Renovacion San Lorenzo,Comisión Directiva,Vocal 6,NO
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2022,San Lorenzo Querido,Comisión Directiva,Vocal 7,NO
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2019,San Lorenzo Siglo XXI,Asamblea,6,SI
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2016,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 4,SI
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2013,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 4,SI
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2004,Unidos por San Lorenzo,Asamblea,34,SI
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2023,San Lorenzo Querido,Comisión Directiva,Vocal 7,NO
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2012 (EXTRAORDINARIA),San Lorenzo Siglo XXI,Comisión Directiva,,SI
ALEJANDRO MACCIO,"MACCIO, ALEJANDRO",2012 (ASAMBLEA),Transitoria,Comisión Directiva,,SI
DARIO LASCHERA,"LASCHERA, DARIO",2022,Boedo en Accion,Comisión Directiva,Vocal 8,NO
DARIO LASCHERA,"LASCHERA, DARIO",2023,Boedo en Accion,Comisión Directiva,Vocal 8,NO
MARIA ORMAECHEA,"ORMAECHEA, MARIA",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 8,NO
MARIA ORMAECHEA,"ORMAECHEA, MARIA",2019,Frente Pasion Azulgrana,Comisión Directiva,Vice-Presidente,NO
MARIA ORMAECHEA,"ORMAECHEA, MARIA",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 8,NO
BRUNO CALABRIA,"CALABRIA, BRUNO",2022,San Lorenzo Querido,Comisión Directiva,Vocal 8,NO
BRUNO CALABRIA,"CALABRIA, BRUNO",2023,San Lorenzo Querido,Comisión Directiva,Vocal 8,NO
CASTEX FRANCISCO,"CASTEX, FRANCISCO",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 8,NO
CASTEX FRANCISCO,"CASTEX, FRANCISCO",2023,Renovacion San Lorenzo,Comisión Directiva,Vocal 8,NO
JORGE PALADINO,"PALADINO, JORGE",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 9,NO
JORGE PALADINO,"PALADINO, JORGE",2019,Frente Pasion Azulgrana,Comisión Directiva,Vocal 1,NO
JORGE PALADINO,"PALADINO, JORGE",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 9,NO
ALBAMONTE FRANCISCO VOZZA,"ALBAMONTE, FRANCISCO VOZZA",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 10,NO
ALBAMONTE FRANCISCO VOZZA,"ALBAMONTE, FRANCISCO VOZZA",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 10,NO
ALBAMONTE FRANCISCO VOZZA,"ALBAMONTE, FRANCISCO VOZZA",2010,Vamos San Lorenzo,Comisión Directiva,,SI
ALBAMONTE FRANCISCO VOZZA,"ALBAMONTE, FRANCISCO VOZZA",2007,Proyecto Azulgrana,Comisión Directiva,,NO
PELJHAN SERGIO,"PELJHAN, SERGIO",2022,San Lorenzo Querido,Comisión Directiva,Vocal 10,NO
PELJHAN SERGIO,"PELJHAN, SERGIO",2019,Cruzada por San Lorenzo,Comisión Directiva,Vice-Presidente,NO
PELJHAN SERGIO,"PELJHAN, SERGIO",2016,Cruzada por San Lorenzo,Asamblea,6,NO
PELJHAN SERGIO,"PELJHAN, SERGIO",2013,Cruzada por San Lorenzo,Asamblea,10,SI
PELJHAN SERGIO,"PELJHAN, SERGIO",2010,Cruzada por San Lorenzo,Asamblea,8,NO
PELJHAN SERGIO,"PELJHAN, SERGIO",2023,San Lorenzo Querido,Comisión Directiva,Vocal 10,NO
PELJHAN SERGIO,"PELJHAN, SERGIO",2016,Cruzada por San Lorenzo,Comisión Directiva,,NO
PELJHAN SERGIO,"PELJHAN, SERGIO",2012 (EXTRAORDINARIA),Cruzada por San Lorenzo,Comisión Directiva,,NO
ANTONIO CAPRIA JOSE,"CAPRIA, JOSE ANTONIO",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 11,NO
GUSTAVO SUAREZ,"SUAREZ, GUSTAVO",2022,San Lorenzo Querido,Comisión Directiva,Vocal 11,NO
GUSTAVO SUAREZ,"SUAREZ, GUSTAVO",2023,San Lorenzo Querido,Comisión Directiva,Vocal 11,NO
AMESPIL PATRICIO,"AMESPIL, PATRICIO",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 11,NO
AMESPIL PATRICIO,"AMESPIL, PATRICIO",2023,Renovacion San Lorenzo,Comisión Directiva,Vocal 11,NO
BELATTI FABIO,"BELATTI, FABIO",2022,San Lorenzo Querido,Comisión Directiva,Vocal 12,NO
BELATTI FABIO,"BELATTI, FABIO",2023,San Lorenzo Querido,Comisión Directiva,Vocal 12,NO
GABRIEL MOLINA,"MOLINA, GABRIEL",2022,Boedo en Accion,Comisión Directiva,Vocal 13,NO
GABRIEL MOLINA,"MOLINA, GABRIEL",2023,Boedo en Accion,Comisión Directiva,Vocal 13,NO
GABRIEL MOLINA,"MOLINA, GABRIEL",2010,Vamos San Lorenzo,Comisión Directiva,,SI
GABRIEL MOLINA,"MOLINA, GABRIEL",2004,San Lorenzo para Todos,Comisión Directiva,,NO
CAMBAS PATRICIA,"CAMBAS, PATRICIA",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 13,NO
CAMBAS PATRICIA,"CAMBAS, PATRICIA",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 13,NO
CHIAPETTA MARIANO,"CHIAPETTA, MARIANO",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 13,NO
CHIAPETTA MARIANO,"CHIAPETTA, MARIANO",2023,Renovacion San Lorenzo,Comisión Directiva,Vocal 13,NO
BAGLIERO HERNAN,"BAGLIERO, HERNAN",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 14,NO
BAGLIERO HERNAN,"BAGLIERO, HERNAN",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 14,NO
ARIEL LUIS MARTINEZ,"MARTINEZ, LUIS ARIEL",2022,San Lorenzo Querido,Comisión Directiva,Vocal 14,NO
ESTEFANIA LAVIERI,"LAVIERI, ESTEFANIA",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 14,NO
ESTEFANIA LAVIERI,"LAVIERI, ESTEFANIA",2023,Renovacion San Lorenzo,Comisión Directiva,Vocal 14,NO
FABIAN KRUNFLI,"KRUNFLI, FABIAN",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 15,NO
FABIAN KRUNFLI,"KRUNFLI, FABIAN",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 15,NO
CAPRISTO GABRIEL,"CAPRISTO, GABRIEL",2022,San Lorenzo Querido,Comisión Directiva,Vocal 15,NO
CAPRISTO GABRIEL,"CAPRISTO, GABRIEL",2019,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 15,SI
CAPRISTO GABRIEL,"CAPRISTO, GABRIEL",2016,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 18,SI
CAPRISTO GABRIEL,"CAPRISTO, GABRIEL",2023,San Lorenzo Querido,Comisión Directiva,Vocal 15,NO
FERNANDEZ MENTASTI PABLO,"MENTASTI, PABLO FERNANDEZ",2022,Volver a San Lorenzo,Comisión Directiva,Vocal 15,NO
FERNANDEZ MENTASTI PABLO,"MENTASTI, PABLO FERNANDEZ",2023,Volver a San Lorenzo,Comisión Directiva,Vocal 15,NO
GUSTAVO RODRIGUEZ,"RODRIGUEZ, GUSTAVO",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 15,NO
GUSTAVO RODRIGUEZ,"RODRIGUEZ, GUSTAVO",2023,Renovacion San Lorenzo,Comisión Directiva,Vocal 15,NO
GUSTAVO RODRIGUEZ,"RODRIGUEZ, GUSTAVO",2010,Nuevo San Lorenzo,Comisión Directiva,,NO
DI GUSTAVO LORENZO,"LORENZO, GUSTAVO DI",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 16,NO
DI GUSTAVO LORENZO,"LORENZO, GUSTAVO DI",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 16,NO
GUSTAVO MARTINEZ,"MARTINEZ, GUSTAVO",2022,San Lorenzo Querido,Comisión Directiva,Vocal 16,NO
PABLO RASCOVAN,"RASCOVAN, PABLO",2022,Volver a San Lorenzo,Comisión Directiva,Vocal 16,NO
PABLO RASCOVAN,"RASCOVAN, PABLO",2019,Volver a San Lorenzo,Comisión Directiva,Vocal 11,NO
FERNANDO RIVA ZUCCHELLI,"ZUCCHELLI, FERNANDO RIVA",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 16,NO
DI GIOVANNI SEBASTIAN,"GIOVANNI, SEBASTIAN DI",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 17,NO
CABRERA LILIANA,"CABRERA, LILIANA",2022,Volver a San Lorenzo,Comisión Directiva,Vocal 17,NO
CABRERA LILIANA,"CABRERA, LILIANA",2023,Volver a San Lorenzo,Comisión Directiva,Vocal 17,NO
EUGENIO RAMADE,"RAMADE, EUGENIO",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 17,NO
EUGENIO RAMADE,"RAMADE, EUGENIO",2023,Renovacion San Lorenzo,Comisión Directiva,Vocal 17,NO
ALLICIA RILO,"RILO, ALLICIA",2022,Boedo en Accion,Comisión Directiva,Vocal 18,NO
COELLO KARINA,"COELLO, KARINA",2022,Siempre San Lorenzo,Comisión Directiva,Vocal 18,NO
COELLO KARINA,"COELLO, KARINA",2023,Siempre San Lorenzo,Comisión Directiva,Vocal 18,NO
GIACOVINO MARIANO,"GIACOVINO, MARIANO",2022,San Lorenzo Querido,Comisión Directiva,Vocal 18,NO
GIACOVINO MARIANO,"GIACOVINO, MARIANO",2023,San Lorenzo Querido,Comisión Directiva,Vocal 18,NO
GARCIA JAVIER,"GARCIA, JAVIER",2022,Volver a San Lorenzo,Comisión Directiva,Vocal 18,NO
GARCIA JAVIER,"GARCIA, JAVIER",2023,Volver a San Lorenzo,Comisión Directiva,Vocal 18,NO
ADRIAN TRIPOLI,"TRIPOLI, ADRIAN",2022,Renovacion San Lorencista,Comisión Directiva,Vocal 18,NO
HECTOR PABLO RIOS,"RIOS, PABLO HECTOR",2022,San Lorenzo Querido,Asamblea,2,NO
HECTOR PABLO RIOS,"RIOS, PABLO HECTOR",2019,San Lorenzo Siglo XXI,Asamblea,41,SI
HECTOR PABLO RIOS,"RIOS, PABLO HECTOR",2016,San Lorenzo Siglo XXI,Asamblea,25,SI
HECTOR PABLO RIOS,"RIOS, PABLO HECTOR",2013,San Lorenzo Siglo XXI,Asamblea,47,SI
HECTOR PABLO RIOS,"RIOS, PABLO HECTOR",2023,San Lorenzo Querido,Asamblea,2,NO
IVAN NORDENSTROM,"NORDENSTROM, IVAN",2022,Volver a San Lorenzo,Asamblea,2,NO
COLOMBO NANCY,"COLOMBO, NANCY",2022,Renovacion San Lorencista,Asamblea,2,NO
COLOMBO NANCY,"COLOMBO, NANCY",2023,Renovacion San Lorenzo,Asamblea,2,NO
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2022,San Lorenzo Querido,Asamblea,3,NO
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2019,San Lorenzo Siglo XXI,Asamblea,4,SI
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2016,San Lorenzo Siglo XXI,Asamblea,6,SI
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2013,San Lorenzo Siglo XXI,Asamblea,6,SI
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2010,Vamos San Lorenzo,Asamblea,23,SI
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2012 (ASAMBLEA),Transitoria,Comisión Directiva,,SI
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2004,San Lorenzo para Todos,Comisión Directiva,,NO
GUSTAVO SALAMONE,"SALAMONE, GUSTAVO",2023,San Lorenzo Querido,Asamblea,3,NO
NICOLAS PAZ POLITO,"PAZ POLITO, NICOLAS",2022,Siempre San Lorenzo,Asamblea,4,NO
NICOLAS PAZ POLITO,"PAZ POLITO, NICOLAS",2023,Siempre San Lorenzo,Asamblea,4,NO
GISELLE TAMALET,"TAMALET, GISELLE",2022,San Lorenzo Querido,Asamblea,4,NO
GISELLE TAMALET,"TAMALET, GISELLE",2019,San Lorenzo Siglo XXI,Asamblea,50,SI
GISELLE TAMALET,"TAMALET, GISELLE",2023,San Lorenzo Querido,Asamblea,4,NO
BALDASSARE DE GUZMAN MONICA,"GUZMAN DE BALDASSARE, MONICA",2022,Renovacion San Lorencista,Asamblea,4,NO
MARIA ONGARO PAULA,"ONGARO, MARIA PAULA",2022,San Lorenzo Querido,Asamblea,5,NO
MARIA ONGARO PAULA,"ONGARO, MARIA PAULA",2019,San Lorenzo Siglo XXI,Asamblea,39,SI
MARIA ONGARO PAULA,"ONGARO, MARIA PAULA",2016,San Lorenzo Siglo XXI,Asamblea,56,NO
MARIA ONGARO PAULA,"ONGARO, MARIA PAULA",2023,San Lorenzo Querido,Asamblea,5,NO
DOMINGO PEDRO VALLE,"VALLE, PEDRO DOMINGO",2022,Renovacion San Lorencista,Asamblea,5,NO
DOMINGO PEDRO VALLE,"VALLE, PEDRO DOMINGO",2023,Renovacion San Lorenzo,Asamblea,5,NO
ANTONIO FLIPPETTI JORGE,"FLIPPETTI, JORGE ANTONIO",2022,Boedo en Accion,Asamblea,6,NO
ANTONIO FLIPPETTI JORGE,"FLIPPETTI, JORGE ANTONIO",2023,Boedo en Accion,Asamblea,6,NO
ALEJANDRO FERNANDO LUIS,"FERNANDO, ALEJANDRO LUIS",2022,Siempre San Lorenzo,Asamblea,6,NO
CLAUDIO PANDO ROBERTO,"PANDO, CLAUDIO ROBERTO",2022,San Lorenzo Querido,Asamblea,6,NO
CLAUDIO PANDO ROBERTO,"PANDO, CLAUDIO ROBERTO",2023,San Lorenzo Querido,Asamblea,6,NO
CLAUDIA FIGUEROA,"FIGUEROA, CLAUDIA",2022,Renovacion San Lorencista,Asamblea,6,NO
CLAUDIA FIGUEROA,"FIGUEROA, CLAUDIA",2023,Renovacion San Lorenzo,Asamblea,6,NO
ADRIAN DOMINGUEZ SERGIO,"DOMINGUEZ, SERGIO ADRIAN",2022,Siempre San Lorenzo,Asamblea,7,NO
ADRIAN DOMINGUEZ SERGIO,"DOMINGUEZ, SERGIO ADRIAN",2023,Siempre San Lorenzo,Asamblea,7,NO
MACEDONIA MARIO RICARDO,"MACEDONIA, RICARDO MARIO",2022,Siempre San Lorenzo,Asamblea,8,NO
MACEDONIA MARIO RICARDO,"MACEDONIA, RICARDO MARIO",2007,Unidos por San Lorenzo,Asamblea,1,SI
MACEDONIA MARIO RICARDO,"MACEDONIA, RICARDO MARIO",2004,Unidos por San Lorenzo,Asamblea,12,SI
MACEDONIA MARIO RICARDO,"MACEDONIA, RICARDO MARIO",2023,Siempre San Lorenzo,Asamblea,8,NO
FERNANDO JAVIER ZAYAT,"ZAYAT, FERNANDO JAVIER",2022,San Lorenzo Querido,Asamblea,8,NO
FERNANDO JAVIER ZAYAT,"ZAYAT, FERNANDO JAVIER",2019,San Lorenzo Siglo XXI,Asamblea,34,SI
FERNANDO JAVIER ZAYAT,"ZAYAT, FERNANDO JAVIER",2010,Boedo en Accion,Asamblea,23,NO
FERNANDO JAVIER ZAYAT,"ZAYAT, FERNANDO JAVIER",2023,San Lorenzo Querido,Asamblea,8,NO
FEDERICO RUIZ,"RUIZ, FEDERICO",2022,Volver a San Lorenzo,Asamblea,8,NO
NANTON SUSANA,"NANTON, SUSANA",2022,Renovacion San Lorencista,Asamblea,8,NO
NANTON SUSANA,"NANTON, SUSANA",2023,Renovacion San Lorenzo,Asamblea,8,NO
PALADINO PASCUAL,"PALADINO, PASCUAL",2022,Siempre San Lorenzo,Asamblea,9,NO
PALADINO PASCUAL,"PALADINO, PASCUAL",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 3,SI
PALADINO PASCUAL,"PALADINO, PASCUAL",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
PALADINO PASCUAL,"PALADINO, PASCUAL",2023,Siempre San Lorenzo,Asamblea,9,NO
DANIEL SANCHEZ,"SANCHEZ, DANIEL",2022,San Lorenzo Querido,Asamblea,9,NO
FERNANDO GIANNONI,"GIANNONI, FERNANDO",2022,Renovacion San Lorencista,Asamblea,9,NO
FERNANDO GIANNONI,"GIANNONI, FERNANDO",2023,Renovacion San Lorenzo,Asamblea,9,NO
CIANI LUCIANA,"CIANI, LUCIANA",2022,Boedo en Accion,Asamblea,10,NO
ESCOBAR NURIA,"ESCOBAR, NURIA",2022,San Lorenzo Querido,Asamblea,10,NO
ESCOBAR NURIA,"ESCOBAR, NURIA",2019,San Lorenzo Siglo XXI,Comisión Directiva,Vocal 13,NO
ESCOBAR NURIA,"ESCOBAR, NURIA",2023,San Lorenzo Querido,Asamblea,10,NO
IANELLO SABRINA,"IANELLO, SABRINA",2022,Volver a San Lorenzo,Asamblea,10,NO
IANELLO SABRINA,"IANELLO, SABRINA",2019,Volver a San Lorenzo,Asamblea,50,NO
IANELLO SABRINA,"IANELLO, SABRINA",2023,Volver a San Lorenzo,Comisión Directiva,,NO
IANELLO SABRINA,"IANELLO, SABRINA",2023,Volver a San Lorenzo,Asamblea,10,NO
EDUARDO LOIS,"LOIS, EDUARDO",2022,Renovacion San Lorencista,Asamblea,10,NO
EDUARDO LOIS,"LOIS, EDUARDO",2023,Renovacion San Lorenzo,Asamblea,10,NO
BERGERO PABLO,"BERGERO, PABLO",2022,San Lorenzo Querido,Asamblea,11,NO
BERGERO PABLO,"BERGERO, PABLO",2023,San Lorenzo Querido,Asamblea,11,NO
MARIANO ROVATTI,"ROVATTI, MARIANO",2022,Boedo en Accion,Asamblea,12,NO
MARIANO ROVATTI,"ROVATTI, MARIANO",2023,Boedo en Accion,Asamblea,12,NO
AMPUGNANI MARCELO,"AMPUGNANI, MARCELO",2022,San Lorenzo Querido,Asamblea,12,NO
AMPUGNANI MARCELO,"AMPUGNANI, MARCELO",2019,San Lorenzo Siglo XXI,Asamblea,62,SI
AMPUGNANI MARCELO,"AMPUGNANI, MARCELO",2023,San Lorenzo Querido,Asamblea,12,NO
LUCAS MICELI,"MICELI, LUCAS",2022,Siempre San Lorenzo,Asamblea,13,NO
MARINA RODOGNO,"RODOGNO, MARINA",2022,Renovacion San Lorencista,Asamblea,13,NO
MARINA RODOGNO,"RODOGNO, MARINA",2023,Renovacion San Lorenzo,Asamblea,13,NO
GRANDIO LUIS,"GRANDIO, LUIS",2022,Siempre San Lorenzo,Asamblea,14,NO
ORCIUOLI TOBIAS,"ORCIUOLI, TOBIAS",2022,Volver a San Lorenzo,Asamblea,14,NO
CARLOS GENOESE OSVALDO,"GENOESE, CARLOS OSVALDO",2022,Renovacion San Lorencista,Asamblea,14,NO
CARLOS GENOESE OSVALDO,"GENOESE, CARLOS OSVALDO",2023,Renovacion San Lorenzo,Asamblea,14,NO
BUSTOS GLADYS,"BUSTOS, GLADYS",2022,Boedo en Accion,Asamblea,15,NO
BUSTOS GLADYS,"BUSTOS, GLADYS",2023,Boedo en Accion,Asamblea,15,NO
ANIBAL JOSE NABAIS,"NABAIS, JOSE ANIBAL",2022,San Lorenzo Querido,Asamblea,15,NO
ANIBAL JOSE NABAIS,"NABAIS, JOSE ANIBAL",2019,Cruzada por San Lorenzo,Asamblea,1,NO
ANIBAL JOSE NABAIS,"NABAIS, JOSE ANIBAL",2016,Cruzada por San Lorenzo,Asamblea,3,SI
ANIBAL JOSE NABAIS,"NABAIS, JOSE ANIBAL",2013,Cruzada por San Lorenzo,Asamblea,4,SI
ANIBAL JOSE NABAIS,"NABAIS, JOSE ANIBAL",2010,Cruzada por San Lorenzo,Asamblea,4,SI
ANIBAL JOSE NABAIS,"NABAIS, JOSE ANIBAL",2012 (EXTRAORDINARIA),Cruzada por San Lorenzo,Comisión Directiva,,NO
ANIBAL JOSE NABAIS,"NABAIS, JOSE ANIBAL",2023,San Lorenzo Querido,Asamblea,15,NO
ANTONELLA CARUSO SOFIA,"CARUSO, ANTONELLA SOFIA",2022,Volver a San Lorenzo,Asamblea,15,NO
ANTONELLA CARUSO SOFIA,"CARUSO, ANTONELLA SOFIA",2019,Volver a San Lorenzo,Asamblea,23,NO
ANTONELLA CARUSO SOFIA,"CARUSO, ANTONELLA SOFIA",2025,Volver a San Lorenzo,Comisión Directiva,,NO
ANTONELLA CARUSO SOFIA,"CARUSO, ANTONELLA SOFIA",2023,Volver a San Lorenzo,Comisión Directiva,,NO
ANTONELLA CARUSO SOFIA,"CARUSO, ANTONELLA SOFIA",2023,Volver a San Lorenzo,Asamblea,15,NO
AYUDE KARINA,"AYUDE, KARINA",2022,Renovacion San Lorencista,Asamblea,15,NO
AYUDE KARINA,"AYUDE, KARINA",2023,Renovacion San Lorenzo,Asamblea,15,NO
JORGE RODRIGUEZ,"RODRIGUEZ, JORGE",2022,Boedo en Accion,Asamblea,16,NO
JORGE RODRIGUEZ,"RODRIGUEZ, JORGE",2004,De Nuevo San Lorenzo,Fiscalizadora,2,NO
COLONNO GONZALO,"COLONNO, GONZALO",2022,Siempre San Lorenzo,Asamblea,16,NO
COLONNO GONZALO,"COLONNO, GONZALO",2023,Siempre San Lorenzo,Asamblea,16,NO
ALBERTO DI GREGORIO JOSE,"DI GREGORIO, JOSE ALBERTO",2022,San Lorenzo Querido,Asamblea,16,NO
ALBERTO DI GREGORIO JOSE,"DI GREGORIO, JOSE ALBERTO",2019,San Lorenzo Siglo XXI,Asamblea,19,SI
ALBERTO DI GREGORIO JOSE,"DI GREGORIO, JOSE ALBERTO",2023,San Lorenzo Querido,Asamblea,16,NO
ALBERTO DI GREGORIO JOSE,"DI GREGORIO, JOSE ALBERTO",2016,San Lorenzo Siglo XXI,Asamblea,,SI
ALBERTO DI GREGORIO JOSE,"DI GREGORIO, JOSE ALBERTO",2013,San Lorenzo Siglo XXI,Asamblea,,SI
ALBERTO DI GREGORIO JOSE,"DI GREGORIO, JOSE ALBERTO",2007,Unidos por San Lorenzo,Asamblea,,SI
ALBERTO DI GREGORIO JOSE,"DI GREGORIO, JOSE ALBERTO",2004,Unidos por San Lorenzo,Asamblea,,SI
CARUDO DANIEL JONATHAN,"CARUDO, JONATHAN DANIEL",2022,Volver a San Lorenzo,Asamblea,16,NO
MANUEL NUNEZ,"NUÑEZ, MANUEL",2022,Siempre San Lorenzo,Asamblea,17,NO
MANUEL NUNEZ,"NUÑEZ, MANUEL",2023,Siempre San Lorenzo,Asamblea,17,NO
GUSTAVO LANZIANO,"LANZIANO, GUSTAVO",2022,Boedo en Accion,Asamblea,18,NO
GUSTAVO LANZIANO,"LANZIANO, GUSTAVO",2023,Boedo en Accion,Asamblea,18,NO
COLMAN DARIO,"COLMAN, DARIO",2022,Siempre San Lorenzo,Asamblea,18,NO
COLMAN DARIO,"COLMAN, DARIO",2023,Siempre San Lorenzo,Asamblea,18,NO
CARLOS CASAS JUAN,"CASAS, JUAN CARLOS",2022,San Lorenzo Querido,Asamblea,18,NO
CARLOS CASAS JUAN,"CASAS, JUAN CARLOS",2019,San Lorenzo Siglo XXI,Asamblea,18,SI
CARLOS CASAS JUAN,"CASAS, JUAN CARLOS",2016,San Lorenzo Siglo XXI,Asamblea,51,SI
CARLOS CASAS JUAN,"CASAS, JUAN CARLOS",2013,San Lorenzo Siglo XXI,Asamblea,55,NO
CARLOS CASAS JUAN,"CASAS, JUAN CARLOS",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 7,NO
CARLOS CASAS JUAN,"CASAS, JUAN CARLOS",2010,Nuevo San Lorenzo,Comisión Directiva,,NO
CARLOS CASAS JUAN,"CASAS, JUAN CARLOS",2023,San Lorenzo Querido,Asamblea,18,NO
AMOR SERGIO,"AMOR, SERGIO",2022,Volver a San Lorenzo,Asamblea,18,NO
DOMINGO HORACIO MARTIN,"MARTIN, HORACIO DOMINGO",2022,Renovacion San Lorencista,Asamblea,18,NO
DOMINGO HORACIO MARTIN,"MARTIN, HORACIO DOMINGO",2023,Renovacion San Lorenzo,Asamblea,18,NO
JAVIER LUNA MARCELO,"LUNA, MARCELO JAVIER",2022,San Lorenzo Querido,Asamblea,19,NO
JAVIER LUNA MARCELO,"LUNA, MARCELO JAVIER",2019,San Lorenzo Siglo XXI,Asamblea,67,SI
JAVIER LUNA MARCELO,"LUNA, MARCELO JAVIER",2023,San Lorenzo Querido,Asamblea,19,NO
GAZZA SEBASTIAN,"GAZZA, SEBASTIAN",2022,Renovacion San Lorencista,Asamblea,19,NO
GAZZA SEBASTIAN,"GAZZA, SEBASTIAN",2023,Renovacion San Lorenzo,Asamblea,19,NO
